Unnamed: 0.1,Unnamed: 0,Name,smiles,Valid,sigma,m,epsilon_k,mu,Assoc_scheme,KAB,epsilonAB
546,546,Methyl_diethyl_amine,CCN(C)CC,True,3.730257359993464,2.9931273682434485,239.44307138879688,0.5373560830585246,2B,0.0,0.0
547,547,Methyl_tert-butyl_ether_XMTBEY,COC(C)(C)C,True,3.74232311259757,2.840744604688573,238.3344478460088,1.2780521859454723,2B,0.0,0.0
548,548,Methacrylic_acid,C=C(C)C(=O)O,True,3.5885597449472324,2.686297089221875,348.9626538144678,4.138837041972057,2B,0.7220044733712517,2707.3286499380893
551,551,Hexane,CCCCCC,True,3.616091021938512,3.4598705372508363,218.0720766319248,0.0,2B,0.0,0.0
552,552,4-Methyl-1H-pyrazole,Cc1cn[nH]c1,True,3.621509172024055,2.5037571760578903,295.2135761227364,2.398220060795089,2B,1.1255262506896573,3149.240429658008
553,553,3-Pentanol,CCC(O)CC,True,3.649127112746714,3.0861389291008505,232.72972260924072,1.620257124656454,2B,0.2865730993981908,2691.77769141541
554,554,Butyric_acid,CCCC(=O)O,True,3.5216256565964925,3.0285143404090915,325.297445885711,4.108237238767985,2B,0.5785161063948071,2661.745398694641
556,556,1-Methyl_cyclopentene,CC1=CCCC1,True,3.705442939527508,2.697997596923763,257.25250685798926,0.2231552374469396,2B,0.0,0.0
560,560,3-Methylpentane,CCC(C)CC,True,3.769646168161269,3.037348425942252,227.9095348466595,0.0930239216545937,2B,0.0,0.0
562,562,2-Methylpropanamide,CC(C)C(N)=O,True,3.647280779982872,2.8593220795738903,313.9429657392502,3.5776777398195048,2B,1.086166071898709,2512.3641930558933
563,563,3-Methyl_cyclopentene,CC1C=CCC1,True,3.740871135968324,2.6295433318425907,256.33131819873256,0.2584413666578939,2B,0.0,0.0
564,564,2-Methylfuran,Cc1ccco1,True,3.5354500428494053,2.559477213119588,270.4625780471557,0.625875706510486,2B,0.0,0.0
565,565,3-Methyl_thiophene,Cc1ccsc1,True,3.826591542815683,2.4955685951650484,262.0638054504574,0.8943356528731258,2B,0.0,0.0
566,566,2-Methyl_thiophene,Cc1cccs1,True,3.826454907737844,2.4845599732129395,263.815596055024,0.7130140601699241,2B,0.0,0.0
